Event #,PE,Event Date,Month,CY,Fiscal Month,Fiscal Year,Squadron,T/M/S,Buno,Class,PEAT Severity,HAZREP / WESS - RMI ID,MOFE 45 Due Date,MOFE 90 Due Date,Part A,Part B,Part C,Part D,Final Summary Report,Status,Category,Circumstances,Buno Occurances,ITEM,ITEM 2,ITEM 3, ALSS Issues,RECOMMENDATIONS,,
511,No,6/8/2017,6,2017,9,2017,VFA-37,F/A-18C,165174,D,Unknown,1496947219404,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,4,,,,,,,
510,Yes,6/10/2017,6,2017,9,2017,VFA-31,F/A-18E,169120,D,Moderate High,1497361080851,,,Yes,Yes,Yes,,N/A,Closed,AOS,Contamination,1,,,,,,,
514,Yes,6/13/2017,6,2017,9,2017,VFA-81,F/A-18E,166872,HAZREP,Unknown,1497376208449,,,Yes,Yes,Yes,,N/A,Closed,ECS,CPCV Safety Valve,1,33,,,,,,
515,Yes,6/20/2017,6,2017,9,2017,VFA-22,F/A-18F,166845,HAZREP,Minor,1498093981560,,,Yes,Yes,Yes,,N/A,Closed,AOS,Rotary Valve Motor,1,,,,,,,
519,Yes,6/21/2017,6,2017,9,2017,VMFA(AW)-533,F/A-18D,164872,D,Minor,1498141428382,,,Yes,Yes,Yes,,N/A,Closed,Other,Hypocapnia / Leak in Muscle Pressure Relief Valve,2,N/A,,,,,,
516,Yes,6/21/2017,6,2017,9,2017,VFA-106,F/A-18D,163479,D,Moderate High,1498494256728,,,Yes,No,Yes,,N/A,Closed,ECS,ECS Component Failure - SBAR failed open,1,,,,,,,
518,Yes,6/24/2017,6,2017,9,2017,VFA-113,F/A-18E,168882,HAZREP,Unknown,1498330592709,,,Yes,Yes,Yes,,N/A,Closed,Other,Dirty mask and stuck inhalation / exhalation valve,3,,,,,,,
517,Yes,6/24/2017,6,2017,9,2017,VFA-37,F/A-18C,165526,HAZREP,Minor,1498418642602,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,1,,,,,,,
520,Yes,6/25/2017,6,2017,9,2017,VMFA(AW)-242,F/A-18D,164953,C,Minor,1509252928463,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,1,,,,,,,
522,Yes,7/7/2017,7,2017,10,2017,VFA-151,F/A-18E,168479,HAZREP,Minor,1499466445576,,,Yes,N/A,Yes,,N/A,Closed,ECS,ECS Component Failure,1,NA,,,,,,
521,Yes,7/7/2017,7,2017,10,2017,VFA-37,F/A-18C,165182,C,Minor,1499707267854,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,3,N/A,,,,,,
523,Yes,7/8/2017,7,2017,10,2017,VFA-37,F/A-18C,165200,C,Moderate Low,1499707880524,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,2,Unknown,,,,,,
524,Yes,7/11/2017,7,2017,10,2017,VAQ-131,EA-18G,168775,D,Moderate Low,1499826177647,,,Yes,Yes,Yes,,N/A,Closed,Other,Dehydration,2,,,,,,,
,No,7/13/2017,7,2017,10,2017,VT-6,T-6B,166160,HAZREP,,1499991924034,,,No,No,No,,N/A,Closed,Other,Hyperventilation,1,,,,,,,
525,Yes,7/13/2017,7,2017,10,2017,VFA-34,F/A-18C,165208,D,Moderate High,1499980679702,,,Yes,No,Yes,,N/A,Closed,ECS,ECS Component Failure,3,,,,,,,
526,Yes,7/14/2017,7,2017,10,2017,VFA-106,F/A-18E,165892,D,Minor,1500059735071,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,1,,,,,,,
527,Yes,7/18/2017,7,2017,10,2017,VFA-136,F/A-18E,166818,D,Minor,1500499540762,,,Yes,N/A,Yes,,N/A,Closed,ECS,ECS Component Failure,2,117,,,,,,
528,Yes,7/25/2017,7,2017,10,2017,VFA-106,F/A-18C,164217,D,Moderate High,1501110708295,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,1,PBAR,,,,,,
529,Yes,8/7/2017,8,2017,11,2017,VMFA-312,F/A-18C,164968,HAZREP,Moderate Low,1502159863030,,,Yes,Yes,Yes,,N/A,Closed,Other,,4,,,,,,,
531,Yes,8/9/2017,8,2017,11,2017,VFA-113,F/A-18E,168885,HAZREP,Moderate Low,1502481314765,,,Yes,Yes,Yes,,N/A,Closed,Other,,1,,,,,,,
539,Yes,8/9/2017,8,2017,11,2017,VAQ-130,EA-18G,168255,HAZREP,Minor,1502325935013,,,Yes,Yes,Yes,,N/A,Closed,Other,,4,,,,,,,
2,Yes,8/10/2017,8,2017,11,2017,VMA-231,AV-8B,164557,D,,1504980640840,,,Yes,Yes,Yes,,N/A,Closed,AOS,Marginal GGU-7/A and failed CRU-99/A - Contamination by CFCs or PAO.,1,,,,,,,
549,Yes,8/13/2017,8,2017,11,2017,VMFA(AW)-224,F/A-18D,164876,HAZREP,Minor,1502688314067,,,Yes,N/A,N/A,,N/A,Closed,AOS,Concentrator and Human Factors,1,,,,,,,
,No,8/15/2017,8,2017,11,2017,VMGR-352,KC-130J,166765,,,,,,No,No,No,,N/A,Closed,,,1,,,,,,,
114T,Yes,8/16/2017,8,2017,11,2017,VT-22,T-45C,167105,D,Minor,,,,Yes,Yes,Yes,,N/A,Open,AOS,"Design limitation, Hypocapnia",2,,,,,,,
532,Yes,8/17/2017,8,2017,11,2017,VFA-2,F/A-18F,166800,D,Minor,1504826311339,,,Yes,Yes,Yes,,N/A,Closed,Other,BALD Sensor came loose causing BALD shutdown,1,,,,,,,
533,Yes,8/17/2017,8,2017,11,2017,VFA-83,F/A-18C,165196,D,Moderate High,1503494695015,,,Yes,Yes,Yes,,N/A,Closed,ECS,No EPs / Cabin Airflow Temperature Sensor,2,N/A,,,,,,
534,Yes,8/18/2017,8,2017,11,2017,VAQ-129,EA-18G,168250,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,Other,,1,,,,,,,
115T,No,8/23/2017,8,2017,11,2017,VT-7,T-45C,165623,HAZREP,,1510761992041,,,Yes,N/A,Yes,,N/A,Closed,Other,Non-Event,2,,,,,,,
1,Yes,8/24/2017,8,2017,11,2017,VMFAT-501,F-35B,169300,HAZREP,,1503601089969,,,N/A,N/A,Yes,,N/A,Closed,Other,Human Factor,1,,,,,,,
537,Yes,8/24/2017,8,2017,11,2017,VFA-106,F/A-18F,165676,HAZREP,Minor,1503947164097,,,Yes,Yes,Yes,,N/A,Closed,ECS,,2,,,,,,,
,Yes,8/28/2017,8,2017,11,2017,VFC-111,F-5F,810834,HAZREP,,1504033766363,,,N/A,N/A,N/A,,N/A,Closed,Other,Mask discipline / Cooling coupling tear,1,,,,,,,
536,Yes,8/28/2017,8,2017,11,2017,VFA-97,F/A-18E,168872,C,Moderate Low,1504194343278,,,Yes,Yes,Yes,,N/A,Closed,Other,Undetermined,1,,,,,,,
538,Yes,8/30/2017,8,2017,11,2017,VMFA(AW)-225,F/A-18D,165412,HAZREP,Moderate Low,1504221250088,,,Yes,No,Yes,,N/A,Closed,ECS,Dehydration and SFPRV failed,2,,,,,,,
116T,Yes,8/30/2017,8,2017,11,2017,VT-86,T-45C,163649,HAZREP,Minor,1504185341766,,,Yes,N/A,Yes,,N/A,Closed,Other,Procedural error; Hypocapnia,2,,,,,,,
541,Yes,9/5/2017,9,2017,12,2017,VAQ-140,EA-18G,168374,D,Moderate High,1504794179028,,,Yes,Yes,Yes,,N/A,Closed,Other,Inconclusive,1,,,,,,,
540,Yes,9/5/2017,9,2017,12,2017,VFA-11,F/A-18F,166633,D,Minor,1505322611094,,,Yes,Yes,Yes,,N/A,Closed,AOS,Undetermined AOS Component Malfunction,3,,,,,,,
117T,Yes,9/5/2017,9,2017,12,2017,VT-86,T-45C,163623,HAZREP,Minor,1505310657144,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,2,Human Factor,Anxiety,,,,,
3,Yes,9/7/2017,9,2017,12,2017,VMA-231,AV-8B,165309,HAZREP,,1506646221645,,,N/A,N/A,N/A,,N/A,Closed,AOS,Material Factor,1,Rotary Valve,,,,,,
118T,No,9/11/2017,9,2017,12,2017,VT-21,T-45C,165646,D,,,,,Yes,N/A,Yes,,N/A,Closed,Other,Non-Event,2,,,,,,,
544,Yes,9/12/2017,9,2017,12,2017,VFA-83,F/A-18C,164907,D,Moderate Low,1505824137543,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,CPRV and Flow modulating/pressure regulating shut-off valve,,,,,,
542,Yes,9/13/2017,9,2017,12,2017,VAQ-129,EA-18G,169139,D,Minor,1505346091921,,,Yes,Yes,Yes,,N/A,Closed,AOS,OBOGS DEGD,1,,,,,,,
543,Yes,9/15/2017,9,2017,12,2017,VMFA(AW)-225,F/A-18D,165530,D,Moderate High,11062458,,,Yes,No,Yes,,N/A,Open,ECS,Material Factor,3,Av Air Hot,Press Fluctuations,,,,,
119T,No,9/15/2017,9,2017,12,2017,VT-9,T-45C,165464,D,,1505521802283,,,Yes,N/A,Yes,,N/A,Closed,Other,Human Factors,2,Fatigue,,,,,,
,No,9/19/2017,9,2017,12,2017,VMA-542,AV-8B,163584,HAZREP,,1505941545047,,,No,Yes,No,,N/A,Closed,AOS,Non-Event,1,,,,,,,
545,Yes,9/20/2017,9,2017,12,2017,VFC-12,F/A-18A,163105,D,Moderate Low,1505932513152,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Sluggish CAPR / Cracked pnuematic sense line,,,,,,
546,Yes,9/29/2017,9,2017,12,2017,VFA-83,F/A-18C,165196,D,Minor,1506715145634,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,Unknown,,,,,,
547,Yes,10/2/2017,10,2017,1,2018,VAQ-130,EA-18G,168255,HAZREP,Minor,1506983402402,,,Yes,No,Yes,,N/A,Closed,ECS,Unknown ECS Component Failure,5,Pressurure Fluctuations,,,,,,
,Yes,10/2/2017,10,2017,1,2018,VMAQ-2,EA-6B,163047,HAZREP,,1507071281681,,,Yes,Yes,N/A,,N/A,Closed,ECS,Material Factor,1,Ducting clamp,,,,,,
548,Yes,10/4/2017,10,2017,1,2018,VMFA(AW)-224,F/A-18D,164961,HAZREP,Moderate High,1507300723636,,,Yes,Yes,N/A,,N/A,Closed,ECS,ECS Component Failure,2,48,51,,,,,
554,Yes,10/10/2017,10,2017,1,2018,VFA-37,F/A-18C,165174,D,Moderate High,1507755938021,,,Yes,Yes,Yes,,N/A,Closed,ECS,ECS Component Failure,5,,,,,,,
120T,No,10/10/2017,10,2017,1,2018,VT-86,T-45C,163650,D,,1507725773526,,,Yes,N/A,Yes,,N/A,Closed,Other,Human Factors,3,Dehydration,,,,,,
550,Yes,10/12/2017,10,2017,1,2018,VFA-83,F/A-18C,165184,D,Moderate High,1507921676868,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,BALD shutdown due to improper maintenance.  Bleed Air Leak in Aft Dorsal Duct Assembly,,,,,,
553,Yes,10/16/2017,10,2017,1,2018,VFA-83,F/A-18C,165196,D,Unknown,1508193173036,,,Yes,Yes,Yes,,N/A,Closed,ECS,CDP Transmitter or TCA prevented appropriate troubleshooting,4,N/A,,,,,,
552,Yes,10/16/2017,10,2017,1,2018,VX-9,F/A-18C,164740,D,Moderate Low,1508253913825,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,SBAR,,,,,,
551,Yes,10/17/2017,10,2017,1,2018,VFA-83,F/A-18C,164954,D,Moderate Low,1508242887997,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,6,Cabin Airflow/Temperature Sensor / No EPs executed,,,,,,
1FF,Yes,10/26/2017,10,2017,1,2018,NAWDC,F-16,920410,D,,1509122550940,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,1,Violated SOP,Known ECS shutdown envelope / Violated SOP,,,,,
555,Yes,10/30/2017,10,2017,1,2018,VFA-106,F/A-18E,166598,C,Severe,1520014458740,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,2,Found leak in OBOGS concentrator inlet near B-Nut,,,,,,
,Yes,11/2/2017,11,2017,2,2018,VMAQ-2,EA-6B,163045,D,,1509714463571,,,N/A,N/A,N/A,,N/A,Closed,ECS,Material Factor,1,Canopy inflatable seal valve failure,,,,,,
556,Yes,11/5/2017,11,2017,2,2018,VFA-113,F/A-18E,168886,HAZREP,Minor,1510074867191,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,3,Improper Mask Use,,,,,,
557,Yes,11/6/2017,11,2017,2,2018,VAQ-131,EA-18G,168772,C,Minor,1510087704460,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Anti-Ice Add Heat Valve failed due to loose bushing caused by qulity of adhesive,,,,,,
558,No,11/8/2017,11,2017,2,2018,VFA-154,F/A-18F,166874,HAZREP,Minor,,,,Yes,N/A,N/A,,N/A,Closed,Other,Non-Event,1,,,,,,,
559,Yes,11/8/2017,11,2017,2,2018,VFA-192,F/A-18E,165868,HAZREP,Moderate Low,1510453641174,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,Turbine Anti-Ice Add Heat Valve (Item 51) Failed,,,,,,
563,Yes,11/8/2017,11,2017,2,2018,VFA-37,F/A-18C,164632,HAZREP,Moderate Low,1510246599401,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,5,Windshield Anti-Ice Flow/Temp Limiting Mod Valve,,,,,,
562,Yes,11/10/2017,11,2017,2,2018,VFA-115,F/A-18E,166869,D,Moderate High,1510531222556,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,SBAR / Warm Air Control Valve,,,,,,
560,Yes,11/10/2017,11,2017,2,2018,VFA-192,F/A-18E,165868,HAZREP,Severe,1510454443634,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,ECS ICING and AV AIR HOT,,,,,,
561,Yes,11/11/2017,11,2017,2,2018,VAQ-139,EA-18G,168258,HAZREP,Moderate Low,1510566796443,,,Yes,Yes,Yes,N/A,N/A,Closed,AOS,Material Factor,3,,,,,,,
2FF,Yes,11/14/2017,11,2017,2,2018,NAWDC,F-16,920460,D,,1510691193494,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,13th Stage Bleed Air Valve,,,,,,
569,Yes,11/16/2017,11,2017,2,2018,VAQ-129,EA-18G,166945,D,Minor,1510952341108,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,PBAR,,,,,,
564,No,11/20/2017,11,2017,2,2018,VAQ-129,EA-18G,169135,HAZREP,Unknown,1511878139479,,,Yes,N/A,Yes,,N/A,Closed,ECS,Non-Event,1,,,,,,,
122T,No,11/20/2017,11,2017,2,2018,VT-21,T-45C,167106,HAZREP,,,,,Yes,N/A,N/A,,N/A,Closed,AOS,Non-Event,1,,,,,,,
121T,No,11/20/2017,11,2017,2,2018,VT-21,T-45C,165078,D,,1511221883198,,,Yes,N/A,Yes,,N/A,Closed,ECS,Non-Event,2,,,,,,,
,No,11/27/2017,11,2017,2,2018,RAAF-1,F/A-18F,167975,,,,,,Yes,Yes,N/A,,N/A,Closed,,Non-Event,1,,,,,,,
565,Yes,11/28/2017,11,2017,2,2018,FRCSW,F/A-18C,164736,D,Severe,11060121,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,Depressurization,,,,,,
566,Yes,12/5/2017,12,2017,3,2018,VFA-11,F/A-18F,166610,D,Moderate Low,1512505322723,,,Yes,Yes,Yes,,N/A,Open,AOS,,1,,,,,,,
567,Yes,12/7/2017,12,2017,3,2018,VFA-106,F/A-18C,165216,D,Minor,1512748621440,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Avionics Temp/Flow Sensor,,,,,,
568,Yes,12/10/2017,12,2017,3,2018,VAQ-139,EA-18G,168256,HAZREP,Moderate Low,1512937974511,,,Yes,Yes,Yes,,N/A,Closed,ECS,,2,8A4 / Mask Off,,,,,,
,No,12/11/2017,12,2017,3,2018,VFA-14,F/A-18E,168468,HAZREP,,1515023260718,,,Yes,N/A,N/A,,N/A,Closed,Other,Human Factor,1,Inadvertent Cabin Pressure Dump,,,,,,
571,Yes,12/12/2017,12,2017,3,2018,VFA-122,F/A-18F,168929,HAZREP,Minor,1513177051605,,,Yes,Yes,Yes,,N/A,Open,AOS,OBOGS DEGD,2,,,,,,,
,No,12/12/2017,12,2017,3,2018,VT-2,T-6B,166168,HAZREP,,1513198294467,,,Yes,N/A,N/A,,N/A,Closed,Other,Human Facter,1,Hyperventilation,,,,,,
,No,12/13/2017,12,2017,3,2018,VMFA-251,F/A-18C,164964,D,,1525188718691,,,No,No,No,,N/A,Closed,ECS,Non-Event,3,,,,,,,
570,Yes,12/13/2017,12,2017,3,2018,VX-23,F/A-18C,163985,HAZREP,Moderate Low,1537209328059,,,Yes,N/A,Yes,,N/A,Closed,ECS,Material Factor,3,Undetermined ECS Malfunction,,,,,,
572,Yes,12/19/2017,12,2017,3,2018,VFA-22,F/A-18F,166967,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,,,,,,,
573,Yes,12/20/2017,12,2017,3,2018,VFA-106,F/A-18C,164865,D,Moderate Low,11060259,,,Yes,Yes,Yes,,N/A,Open,ECS,,2,,,,,,,
574,Yes,12/21/2017,12,2017,3,2018,VFA-115,F/A-18E,166862,D,Moderate Low,1514342819880,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,SBAR,,,,,,
123T,No,1/7/2018,1,2018,4,2018,VT-21,T-45C,163618,HAZREP,,1515358680942,,,Yes,Yes,Yes,,N/A,Closed,Other,Non-Event,1,Inconclusive,,,,,,
575,Yes,1/10/2018,1,2018,4,2018,VFA-122,F/A-18F,165673,HAZREP,Moderate High,1515618409379,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,PBAR,,,,,,
576,Yes,1/22/2018,1,2018,4,2018,VFA-103,F/A-18F,168887,D,Moderate Low,1519400708556,,,Yes,Yes,Yes,,N/A,Closed,AOS,,1,,,,,,,
,Yes,1/22/2018,1,2018,4,2018,VT-27,T-6B,166195,HAZREP,,,,,Yes,No,Yes,,N/A,Open,AOS,,1,,,,,,,
577,Yes,1/29/2018,1,2018,4,2018,VX-9,EA-18G,169128,C,Severe,1517326115778,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,ACSC Failure,,,,,,
578,No,1/30/2018,1,2018,4,2018,VFA-14,F/A-18E,168865,HAZREP,Moderate Low,,,,Yes,N/A,Yes,,N/A,Closed,Other,Non-Event,1,,,,,,,
4,Yes,1/30/2018,1,2018,4,2018,VMAT-203,AV-8B,163877,HAZREP,Minor,1517336158859,,,Yes,Yes,Yes,,N/A,Closed,Other,ALSS,1,CRU-103A/P,,,,,,
124T,Yes,1/30/2018,1,2018,4,2018,VT-22,T-45C,163642,HAZREP,Minor,1517420918617,,,Yes,Yes,N/A,,N/A,Closed,Other,Human Factor,2,Procedural Error,Rotary Valve,,,,,
579,Yes,2/1/2018,2,2018,5,2018,VFA-146,F/A-18E,165866,D,Moderate High,1519766565721,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,ECS Anti-Ice Add Heat Valve,,,,,,
580,Yes,2/3/2018,2,2018,5,2018,VFA-94,F/A-18F,165919,HAZREP,Moderate Low,1518533191292,,,Yes,Yes,Yes,,N/A,Closed,Other,ALSS,1,Mask Valve,Mask Off,,,,,
581,Yes,2/10/2018,2,2018,5,2018,VFA-2,F/A-18F,166810,HAZREP,Minor,1518501132461,,,Yes,Yes,Yes,,N/A,Closed,ECS,8A2,1,8A2,,,,,,
,Yes,2/13/2018,2,2018,5,2018,VT-3,T-6B,166235,HAZREP,,1518625231941,,,Yes,N/A,Yes,,N/A,Closed,Other,ALSS,1,O2 Hose not connected,,,,,,
582,Yes,2/14/2018,2,2018,5,2018,VFA-37,F/A-18C,165205,D,Minor,1518984894318,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,CAPR Failed,,,,,,
5,Yes,2/14/2018,2,2018,5,2018,VMAT-203,AV-8B,164546,HAZREP,Moderate Low,1518732735480,,,Yes,Yes,Yes,,N/A,Closed,AOS,Oxygen Light / No EI,1,,,,,,,
583,Yes,2/18/2018,2,2018,5,2018,VFA-81,F/A-18E,166837,HAZREP,Minor,1521032225808,,,Yes,Yes,Yes,,N/A,Closed,AOS,OBOGS DEGD / No EI Completed,2,,,,,,,
,No,2/22/2018,2,2018,5,2018,VT-2,T-6B,166182,HAZREP,,1521382273332,,,N/A,N/A,N/A,,N/A,Closed,Other,Human Factor,1,Hyperventilation,CER,,,,,
,Yes,2/22/2018,2,2018,5,2018,VT-2,T-6B,166037,D,,,,,Yes,N/A,Yes,,N/A,Closed,Other,Human Factor,1,CER,,,,,,
584,No,2/26/2018,2,2018,5,2018,VMFAT-101,F/A-18C,164903,D,Moderate Low,1522080105405,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,1,Dehydration,,,,,,
587,No,2/27/2018,2,2018,5,2018,VAQ-130,EA-18G,168251,C,Minor,11060752,,,Yes,Yes,Yes,,N/A,Open,Other,Non-Event,2,,,,,,,
585,No,2/27/2018,2,2018,5,2018,VFA-37,F/A-18C,165205,D,Minor,1520430739984,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,4,Dehydration,,,,,,
586,No,2/27/2018,2,2018,5,2018,VX-23,F/A-18C,164869,HAZREP,Moderate Low,,,,Yes,N/A,Yes,,N/A,Closed,AOS,Non-Event,2,,,,,,,
,No,3/5/2018,3,2018,6,2018,VMFAT-101,F/A-18D,164056,HAZREP,,1520355898552,,,N/A,N/A,N/A,,N/A,Closed,Other,Human Factor,1,Fatigue,CER,,,,,
591,Yes,3/6/2018,3,2018,6,2018,VFA-27,F/A-18E,168367,D,Minor,1521064302822,,,Yes,Yes,Yes,,N/A,Closed,AOS,OBOGS DEGD,1,,,,,,,
588,Yes,3/6/2018,3,2018,6,2018,VAQ-129,EA-18G,168250,D,Moderate Low,11067151,,,Yes,Yes,Yes,,Yes,Open,AOS,,2,,,,,,,
589,Yes,3/6/2018,3,2018,6,2018,VFA-106,F/A-18C,164655,D,Moderate Low,,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,,,,,,,
590,Yes,3/8/2018,3,2018,6,2018,VFA-204,F/A-18C,164639,HAZREP,Minor,1524492186728,,,Yes,Yes,Yes,,N/A,Closed,ECS,Undetermined ECS Malfunction,3,,,,,,,
592,Yes,3/12/2018,3,2018,6,2018,VFA-136,F/A-18E,166827,D,Minor,1520978244354,,,Yes,Yes,Yes,,N/A,Open,ECS,,2,,,,,,,
593,Yes,3/13/2018,3,2018,6,2018,VFA-213,F/A-18F,166679,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,AOS,,1,,,,,,,
594,Yes,3/13/2018,3,2018,6,2018,VFA-105,F/A-18E,166646,D,Severe,1522853151978,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,,,,,,,
595,Yes,3/14/2018,3,2018,6,2018,VFA-14,F/A-18E,168917,D,Severe,1521665583754,,,Yes,Yes,Yes,,N/A,Closed,ECS,,3,,,,,,,
596,Yes,3/16/2018,3,2018,6,2018,VFA-106,F/A-18F,165678,D,Severe,1522081869658,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,SBAR,,,,,,
597,Yes,3/21/2018,3,2018,6,2018,VFA-27,F/A-18E,168467,D,Minor,1528122208015,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Avionic Flow Valve,,,,,,
598,Yes,3/22/2018,3,2018,6,2018,VFA-106,F/A-18C,165183,HAZREP,Moderate Low,1524585350333,,,Yes,Yes,Yes,,N/A,Closed,Other,Undetermined,1,,,,,,,
600,Yes,3/26/2018,3,2018,6,2018,VFA-27,F/A-18E,168368,D,Moderate Low,1528118087475,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Avionic Flow Valve,,,,,,
599,Yes,3/27/2018,3,2018,6,2018,VFA-87,F/A-18E,168910,C,Severe,1523554156066,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,CAPV,,,,,,
,No,4/12/2018,4,2018,7,2018,VFA-97,F/A-18E,168866,D,,,,,N/A,N/A,N/A,,N/A,Closed,ECS,Non-Event,1,,,,,,,
601,Yes,4/12/2018,4,2018,7,2018,VAQ-138,EA-18G,168389,HAZREP,Moderate Low,1523896514223,,,Yes,Yes,Yes,,N/A,Closed,Other,Undetermined,5,,,,,,,
,No,4/12/2018,4,2018,7,2018,VT-28,T-6B,166122,HAZREP,,,,,N/A,N/A,N/A,,N/A,Closed,Other,ALSS,1,Mask,Dirty / Stuck Valve,,,,,
125T,Yes,4/13/2018,4,2018,7,2018,VT-9,T-45C,165465,D,Minor,,,,Yes,Yes,Yes,,N/A,Open,Other,ALSS,1,,,,,,,
602,Yes,4/15/2018,4,2018,7,2018,VFA-31,F/A-18E,166780,HAZREP,Minor,1543531789921,,,Yes,Yes,Yes,,N/A,Closed,AOS,Unknown AOS component failure.,3,,,,,,,
,No,4/19/2018,4,2018,7,2018,VFA-37,F/A-18C,165221,D,,,,,N/A,N/A,N/A,,N/A,Closed,Other,Human Factor,2,Nutrition,,,,,,
603,Yes,4/19/2018,4,2018,7,2018,VMFA-323,F/A-18C,163990,HAZREP,Moderate Low,,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,,,,,,,
604,Yes,4/27/2018,4,2018,7,2018,VFA-37,F/A-18C,164632,D,Severe,1526318176481,,,Yes,Yes,Yes,,N/A,Closed,ECS,Undetermined ECS Malfunction,6,,,,,,,
605,Yes,4/28/2018,4,2018,7,2018,VFA-106,F/A-18E,165540,HAZREP,Moderate Low,,,,Yes,Yes,Yes,,N/A,Open,AOS,,1,,,,,,,
606,Yes,5/3/2018,5,2018,8,2018,VFA-154,F/A-18F,166881,D,Severe,1528941974156,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,ECS duct gasket loose from ECS turbine ,,,,,,
607,Yes,5/7/2018,5,2018,8,2018,VFA-136,F/A-18E,166821,D,Moderate High,1525705535685,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,2,AVF and CAPR failed,,,,,,
,No,5/7/2018,5,2018,8,2018,VMFA(AW)-533,F/A-18D,164735,HAZREP,,1525756519423,,,Yes,N/A,N/A,,N/A,Closed,Other,Human Factor,1,Nutrition,,,,,,
610,Yes,5/8/2018,5,2018,8,2018,VAQ-129,EA-18G,169211,D,Minor,1528745212821,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,ECS DEGD 8A2 AV AIR HOT,,,,,,
609,Yes,5/8/2018,5,2018,8,2018,VFA-81,F/A-18E,166872,D,Severe,1525851612022,,,Yes,Yes,Yes,,N/A,Closed,ECS,,2,,,,,,,
608,Yes,5/8/2018,5,2018,8,2018,VFA-106,F/A-18F,166462,D,Severe,,,,Yes,Yes,Yes,,N/A,Open,AOS,,2,,,,,,,
611,Yes,5/14/2018,5,2018,8,2018,VFA-106,F/A-18E,165540,HAZREP,Moderate Low,,,,Yes,Yes,Yes,,N/A,Open,AOS,,2,,,,,,,
612,Yes,5/23/2018,5,2018,8,2018,VFA-105,F/A-18E,166644,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,AOS,,1,,,,,,,
126T,No,5/29/2018,5,2018,8,2018,VT-9,T-45C,165626,D,Moderate Low,1537374742899,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,1,Pressing,Inadequate real-time assessment,,,,,
613,Yes,6/3/2018,6,2018,9,2018,VX-9,F/A-18F,166927,HAZREP,Minor,1528149931216,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,1,OBOGS B-Nut Loose Caused Leaking,,,,,,
